id,datetime,author,message,url
5,2022-02-21 19:41:00, haanuel_NG, https://www.linkedin.com/posts/mengyaowang11_datascience-excel-cheatsheet-ugcPost-6898950522972332032-SI1G,https://www.linkedin.com/posts/mengyaowang11_datascience-excel-cheatsheet-ugcPost-6898950522972332032-SI1G
7,2022-02-24 01:16:00, haanuel_NG, https://twitter.com/marktenenholtz/status/1496469910809038854?t=3JIog0xQruJHQf8F_lbWwg&s=08,https://twitter.com/marktenenholtz/status/1496469910809038854?t=3JIog0xQruJHQf8F_lbWwg&s=08
8,2022-02-24 01:20:00, haanuel_NG, https://dillionmegida.com/p/cover-letter-template/?s=08,https://dillionmegida.com/p/cover-letter-template/?s=08
12,2022-02-25 15:51:00, haanuel_NG, https://support.grey.co/en/articles/5451098-how-to-withdraw-payoneer-funds-to-your-grey-virtual-account,https://support.grey.co/en/articles/5451098-how-to-withdraw-payoneer-funds-to-your-grey-virtual-account
15,2022-02-28 20:45:00, haanuel_NG, Échale un vistazo a Raghav Kandarpa (@KandarpaRaghav): https://twitter.com/KandarpaRaghav?t=YNYltkmGO8914EUPEs4oCw&s=08,https://twitter.com/KandarpaRaghav?t=YNYltkmGO8914EUPEs4oCw&s=08
16,2022-03-03 08:13:00, haanuel_NG, https://www.rforecology.com/post/how-to-use-pipes/?s=08,https://www.rforecology.com/post/how-to-use-pipes/?s=08
21,2022-03-06 12:21:00, haanuel_NG, https://www.figma.com/team_invite/redeem/j5qLjSP6qaANgBXli39r4Q,https://www.figma.com/team_invite/redeem/j5qLjSP6qaANgBXli39r4Q
23,2022-03-07 19:53:00, haanuel_NG, https://www.fun-mooc.fr/en/courses/machine-learning-python-scikit-learn/,https://www.fun-mooc.fr/en/courses/machine-learning-python-scikit-learn/
25,2022-03-08 15:53:00, haanuel_NG, https://twitter.com/PipingHotData/status/1497014703473704965?t=e32L31it4hGtPbEqcFQkLg&s=08,https://twitter.com/PipingHotData/status/1497014703473704965?t=e32L31it4hGtPbEqcFQkLg&s=08
26,2022-03-08 19:02:00, haanuel_NG, https://twitter.com/eyeshreya/status/1498989223113678850?t=GKrl_OR28AkLkjfN0G4XRg&s=08,https://twitter.com/eyeshreya/status/1498989223113678850?t=GKrl_OR28AkLkjfN0G4XRg&s=08
28,2022-03-09 21:46:00, haanuel_NG, https://www.postgresql.org/docs/9.1/functions-string.html,https://www.postgresql.org/docs/9.1/functions-string.html
32,2022-03-15 13:59:00, haanuel_NG, https://community.rstudio.com/t/shinyauthr-with-shinydashboard-layout/30501/4,https://community.rstudio.com/t/shinyauthr-with-shinydashboard-layout/30501/4
33,2022-03-16 00:45:00, haanuel_NG, https://github.com/daattali/advanced-shiny/tree/master/upload-file-names,https://github.com/daattali/advanced-shiny/tree/master/upload-file-names
35,2022-03-19 09:32:00, haanuel_NG, https://coderbyte.com/sl-candidate?promo=newhorizons-s27fj:python-assessment-vcpe8ggb78,https://coderbyte.com/sl-candidate?promo=newhorizons-s27fj:python-assessment-vcpe8ggb78
41,2022-03-27 10:04:00, haanuel_NG, https://twitter.com/sahilbloom/status/1507706403141693444?s=21,https://twitter.com/sahilbloom/status/1507706403141693444?s=21
43,2022-03-28 17:40:00, haanuel_NG, https://www.metabase.com/community_posts/setting-up-metabase-as-a-bi-layer-in-the-modern-data-stack   Bringing the article I wrote for Metabase here if you haven’t seen it.,https://www.metabase.com/community_posts/setting-up-metabase-as-a-bi-layer-in-the-modern-data-stack
44,2022-03-28 19:19:00, haanuel_NG, https://twitter.com/GiftOjeabulu_/status/1508468447826661392?t=7tqogkHFpxN6Gjv_svaEIg&s=08,https://twitter.com/GiftOjeabulu_/status/1508468447826661392?t=7tqogkHFpxN6Gjv_svaEIg&s=08
47,2022-04-01 18:34:00, haanuel_NG, https://twitter.com/danielpballer/status/1509918114124808201?t=V-aPLd9SnxGiBta_FKJQzQ&s=08,https://twitter.com/danielpballer/status/1509918114124808201?t=V-aPLd9SnxGiBta_FKJQzQ&s=08
50,2022-04-03 02:35:00, haanuel_NG, https://twitter.com/leeolney3/status/1510306989640925187?t=NFZOO5ExBTofZDTRkcDHkg&s=08,https://twitter.com/leeolney3/status/1510306989640925187?t=NFZOO5ExBTofZDTRkcDHkg&s=08
59,2022-04-09 22:57:00, haanuel_NG, https://ramzialqrainy.medium.com/lessons-learned-while-building-solr-search-for-over-5-billion-documents-33dbcdb7da75,https://ramzialqrainy.medium.com/lessons-learned-while-building-solr-search-for-over-5-billion-documents-33dbcdb7da75
60,2022-04-09 22:57:00, haanuel_NG, https://medium.com/techlabs-emag/tuning-search-relevance-with-apache-solr-part-1-5d56c6b67f8f,https://medium.com/techlabs-emag/tuning-search-relevance-with-apache-solr-part-1-5d56c6b67f8f
61,2022-04-09 22:57:00, haanuel_NG, https://medium.com/canvatech/migrating-from-solr-to-elasticsearch-and-their-differences-c08863268c68?source=topics_v2---------0-84--------------------ead11cd2_e315_490b_8e7f_5b147a186a4a-------19---  Enjoy,https://medium.com/canvatech/migrating-from-solr-to-elasticsearch-and-their-differences-c08863268c68?source=topics_v2---------0-84--------------------ead11cd2_e315_490b_8e7f_5b147a186a4a-------19---
65,2022-04-13 10:03:00, haanuel_NG, https://findwise.com/blog/query-completion-apache-solr/,https://findwise.com/blog/query-completion-apache-solr/
66,2022-04-13 13:26:00, haanuel_NG, https://www.syncfusion.com/succinctly-free-ebooks/apachesolr/add-a-ui,https://www.syncfusion.com/succinctly-free-ebooks/apachesolr/add-a-ui
67,2022-04-13 20:14:00, haanuel_NG, https://joaoneto.blog/stop-hand-editing-the-managed-schema-on-solr-and-use-the-schema-api/,https://joaoneto.blog/stop-hand-editing-the-managed-schema-on-solr-and-use-the-schema-api/
73,2022-04-19 08:40:00, haanuel_NG," Another cool project.  Generate random data, design central database schema, perform normalization up to 3NF and finally loading into MySQL using python.😊   https://link.medium.com/gpPnGF3Elpb",https://link.medium.com/gpPnGF3Elpb
75,2022-04-20 13:39:00, haanuel_NG, https://rfortherestofus.com/internship/?s=08,https://rfortherestofus.com/internship/?s=08
79,2022-04-26 21:31:00, haanuel_NG, https://towardsdatascience.com/building-etl-pipelines-for-beginners-17c3492d29d2,https://towardsdatascience.com/building-etl-pipelines-for-beginners-17c3492d29d2
80,2022-04-28 08:51:00, haanuel_NG, https://link.medium.com/itLUCUgCApb,https://link.medium.com/itLUCUgCApb
81,2022-04-28 17:24:00, haanuel_NG, Guys ….   https://dphi.tech/bootcamps/data-engineering,https://dphi.tech/bootcamps/data-engineering
82,2022-04-28 17:24:00, haanuel_NG, https://www.seeqr.info/  Who says we needed to install databases or IDEs before we can play with SQLs,https://www.seeqr.info/
83,2022-04-28 17:25:00, haanuel_NG, Served as it is hot😊 https://link.medium.com/3OyfIn6LApb,https://link.medium.com/3OyfIn6LApb
84,2022-04-29 07:16:00, haanuel_NG, https://link.medium.com/w5TOqnoaCpb,https://link.medium.com/w5TOqnoaCpb
85,2022-04-29 07:27:00, haanuel_NG, https://link.medium.com/s4uuYefbCpb,https://link.medium.com/s4uuYefbCpb
86,2022-04-29 07:44:00, haanuel_NG, https://link.medium.com/kHV2qDrcCpb,https://link.medium.com/kHV2qDrcCpb
87,2022-04-29 08:24:00, haanuel_NG, https://link.medium.com/WKR1CPdfCpb  A good one here on writing good SQL,https://link.medium.com/WKR1CPdfCpb
88,2022-04-29 08:29:00, haanuel_NG, https://link.medium.com/h68UUtvfCpb  Some smart automation with python,https://link.medium.com/h68UUtvfCpb
90,2022-05-02 08:22:00, haanuel_NG, https://link.medium.com/WOEE4VocHpb,https://link.medium.com/WOEE4VocHpb
91,2022-05-02 08:22:00, haanuel_NG, Come up to speed on data modeling concepts.   https://link.medium.com/YxmxqRBcHpb,https://link.medium.com/YxmxqRBcHpb
92,2022-05-02 21:35:00, haanuel_NG, https://towardsdatascience.com/r-is-slow-and-its-your-fault-2fcedacc7abb,https://towardsdatascience.com/r-is-slow-and-its-your-fault-2fcedacc7abb
94,2022-05-03 10:42:00, haanuel_NG, https://link.medium.com/NNzFKkK2Ipb,https://link.medium.com/NNzFKkK2Ipb
96,2022-05-04 02:01:00, haanuel_NG, https://youtu.be/MrEo1pi7w4o,https://youtu.be/MrEo1pi7w4o
97,2022-05-04 09:08:00, haanuel_NG, Choosing ETL or ELT? https://link.medium.com/AYz2yQaAKpb,https://link.medium.com/AYz2yQaAKpb
