id,datetime,author,message,url
282,2022-09-07 22:30:00, haanuel_NG, https://twitter.com/geokaramanis/status/1567540234765697025?t=iDAaUfKpQ1oQ0AD4B683xg&s=08,https://twitter.com/geokaramanis/status/1567540234765697025?t=iDAaUfKpQ1oQ0AD4B683xg&s=08
283,2022-09-11 07:59:00, haanuel_NG, https://github.com/alexeygrigorev/data-science-interviews/blob/master/theory.md,https://github.com/alexeygrigorev/data-science-interviews/blob/master/theory.md
286,2022-09-16 07:46:00, haanuel_NG, https://blog.datawrapper.de/fonts-for-data-visualization/?s=08,https://blog.datawrapper.de/fonts-for-data-visualization/?s=08
288,2022-09-17 00:41:00, haanuel_NG, https://twitter.com/thedavescience/status/1570762712329617410?t=W12PUhFc1urSQcbYsdbzkw&s=08,https://twitter.com/thedavescience/status/1570762712329617410?t=W12PUhFc1urSQcbYsdbzkw&s=08
289,2022-09-17 22:31:00, haanuel_NG, https://ttimbers.github.io/10-simple-rules-for-teaching-R-for-Data-Science/10-simple-rules-for-teaching-r-for-data-science.html#6,https://ttimbers.github.io/10-simple-rules-for-teaching-R-for-Data-Science/10-simple-rules-for-teaching-r-for-data-science.html
290,2022-09-18 09:55:00, haanuel_NG, https://cleanup.pictures/,https://cleanup.pictures/
291,2022-09-18 23:03:00, haanuel_NG, https://www.instagram.com/reel/CfB68IHgq24/?igshid=MDJmNzVkMjY=,https://www.instagram.com/reel/CfB68IHgq24/?igshid=MDJmNzVkMjY=
294,2022-09-21 10:09:00, haanuel_NG, https://twitter.com/neilgcurrie/status/1572254358397681665?t=y_2Rh4NLkmsBEKImg8pw_A&s=08,https://twitter.com/neilgcurrie/status/1572254358397681665?t=y_2Rh4NLkmsBEKImg8pw_A&s=08
295,2022-09-21 18:40:00, haanuel_NG, https://www.score808.com/,https://www.score808.com/
298,2022-09-22 14:21:00, haanuel_NG, https://bookdown.org/csgillespie/efficientR/data-carpentry.html?s=09,https://bookdown.org/csgillespie/efficientR/data-carpentry.html?s=09
305,2022-09-29 21:33:00, haanuel_NG, https://r4dscommunity.shinyapps.io/bookclubber/?bookname=R%20Packages,https://r4dscommunity.shinyapps.io/bookclubber/?bookname=R%20Packages
307,2022-10-02 09:02:00, haanuel_NG, https://twitter.com/ItsKieranDrew/status/1576190456689577984?t=beukmXffunFtstysfjfMZw&s=08,https://twitter.com/ItsKieranDrew/status/1576190456689577984?t=beukmXffunFtstysfjfMZw&s=08
309,2022-10-05 21:50:00, haanuel_NG, https://twitter.com/tanya_shapiro/status/1577702074476904449?s=08,https://twitter.com/tanya_shapiro/status/1577702074476904449?s=08
311,2022-10-08 05:39:00, haanuel_NG, https://twitter.com/melvanbussel/status/1577622678122496005?t=q8gjsedp73Yj3fAKlSHDtg&s=08,https://twitter.com/melvanbussel/status/1577622678122496005?t=q8gjsedp73Yj3fAKlSHDtg&s=08
312,2022-10-13 09:20:00, haanuel_NG, I haven’t seen any straight to the point article like this in a while 😌  https://link.medium.com/T5DkLcPq5tb,https://link.medium.com/T5DkLcPq5tb
313,2022-10-13 12:58:00, haanuel_NG, Download your DATAFESTAFRICA 2022 DP https://getdp.co/DataFestAfrica2022,https://getdp.co/DataFestAfrica2022
316,2022-10-16 19:51:00, haanuel_NG, https://twitter.com/geokaramanis/status/1581664343132762112?t=C1k6bgIHYFp_tuCOePhjJQ&s=08,https://twitter.com/geokaramanis/status/1581664343132762112?t=C1k6bgIHYFp_tuCOePhjJQ&s=08
318,2022-10-19 18:18:00, haanuel_NG, https://twitter.com/ivelasq3/status/1582746225723383810?t=pcbooPu6akEf4b1R5d9qdw&s=08,https://twitter.com/ivelasq3/status/1582746225723383810?t=pcbooPu6akEf4b1R5d9qdw&s=08
319,2022-10-19 18:23:00, haanuel_NG, https://twitter.com/JermaineJupiter/status/1582480397170008096?t=Dny_QcYsyaQtSR7-cS29YQ&s=08,https://twitter.com/JermaineJupiter/status/1582480397170008096?t=Dny_QcYsyaQtSR7-cS29YQ&s=08
321,2022-10-22 14:27:00, haanuel_NG, https://www.getdbt.com/blog/one-analysts-guide-for-going-from-good-to-great/   Good read.,https://www.getdbt.com/blog/one-analysts-guide-for-going-from-good-to-great/
322,2022-10-24 11:16:00, haanuel_NG, https://twitter.com/rappa753/status/1584243458914385920?t=8O9lG6ZLuB-54ojXGB7GBg&s=08,https://twitter.com/rappa753/status/1584243458914385920?t=8O9lG6ZLuB-54ojXGB7GBg&s=08
324,2022-10-25 11:47:00, haanuel_NG, https://www.linkedin.com/posts/ayodele-oluleye-6a726b61_data-datascience-dataanalytics-activity-6990621731363139584-kv3w?utm_source=share&utm_medium=member_android,https://www.linkedin.com/posts/ayodele-oluleye-6a726b61_data-datascience-dataanalytics-activity-6990621731363139584-kv3w?utm_source=share&utm_medium=member_android
326,2022-10-29 00:31:00, haanuel_NG, https://instagram.com/civiesstore?igshid=YmMyMTA2M2Y=,https://instagram.com/civiesstore?igshid=YmMyMTA2M2Y=
