id,datetime,author,message,url
209,2022-07-05 07:46:00, haanuel_NG, https://app.gumroad.com/read/59a5da3561eb4e3085ada160a85984cc/oC-HYFBjeUVsetiBPJnZsA==?s=08,https://app.gumroad.com/read/59a5da3561eb4e3085ada160a85984cc/oC-HYFBjeUVsetiBPJnZsA==?s=08
215,2022-07-08 19:00:00, haanuel_NG," For books https://www.bigbookofr.com/ this hold almost every R book you need.  Learning content David Robinson's screen casts: https://www.rscreencasts.com/ You'll learn all the tidyverse you need to know 😅  For modelling: https://juliasilge.com/  Introductory course: https://youtu.be/Q5g6lYUn6Q4  Andrew Couch: https://youtube.com/c/AndrewCouch He covers a wide range of topics in R  RStudio YouTube page  https://leanpub.com/rprogramming  Meetups: https://www.meetup.com/es-ES/slc-rug/ they talk about interesting topics/things to do with R  Course: ""Data science with R"" on Edx by Prof Irizarry  ""The Analytic Edge"" course on Edx too by MITx.  Challenges:  Participate in #tidytuesday For machine learning, check out Sliced",https://www.bigbookofr.com/
215,2022-07-08 19:00:00, haanuel_NG," For books https://www.bigbookofr.com/ this hold almost every R book you need.  Learning content David Robinson's screen casts: https://www.rscreencasts.com/ You'll learn all the tidyverse you need to know 😅  For modelling: https://juliasilge.com/  Introductory course: https://youtu.be/Q5g6lYUn6Q4  Andrew Couch: https://youtube.com/c/AndrewCouch He covers a wide range of topics in R  RStudio YouTube page  https://leanpub.com/rprogramming  Meetups: https://www.meetup.com/es-ES/slc-rug/ they talk about interesting topics/things to do with R  Course: ""Data science with R"" on Edx by Prof Irizarry  ""The Analytic Edge"" course on Edx too by MITx.  Challenges:  Participate in #tidytuesday For machine learning, check out Sliced",https://www.rscreencasts.com/
215,2022-07-08 19:00:00, haanuel_NG," For books https://www.bigbookofr.com/ this hold almost every R book you need.  Learning content David Robinson's screen casts: https://www.rscreencasts.com/ You'll learn all the tidyverse you need to know 😅  For modelling: https://juliasilge.com/  Introductory course: https://youtu.be/Q5g6lYUn6Q4  Andrew Couch: https://youtube.com/c/AndrewCouch He covers a wide range of topics in R  RStudio YouTube page  https://leanpub.com/rprogramming  Meetups: https://www.meetup.com/es-ES/slc-rug/ they talk about interesting topics/things to do with R  Course: ""Data science with R"" on Edx by Prof Irizarry  ""The Analytic Edge"" course on Edx too by MITx.  Challenges:  Participate in #tidytuesday For machine learning, check out Sliced",https://juliasilge.com/
215,2022-07-08 19:00:00, haanuel_NG," For books https://www.bigbookofr.com/ this hold almost every R book you need.  Learning content David Robinson's screen casts: https://www.rscreencasts.com/ You'll learn all the tidyverse you need to know 😅  For modelling: https://juliasilge.com/  Introductory course: https://youtu.be/Q5g6lYUn6Q4  Andrew Couch: https://youtube.com/c/AndrewCouch He covers a wide range of topics in R  RStudio YouTube page  https://leanpub.com/rprogramming  Meetups: https://www.meetup.com/es-ES/slc-rug/ they talk about interesting topics/things to do with R  Course: ""Data science with R"" on Edx by Prof Irizarry  ""The Analytic Edge"" course on Edx too by MITx.  Challenges:  Participate in #tidytuesday For machine learning, check out Sliced",https://youtu.be/Q5g6lYUn6Q4
215,2022-07-08 19:00:00, haanuel_NG," For books https://www.bigbookofr.com/ this hold almost every R book you need.  Learning content David Robinson's screen casts: https://www.rscreencasts.com/ You'll learn all the tidyverse you need to know 😅  For modelling: https://juliasilge.com/  Introductory course: https://youtu.be/Q5g6lYUn6Q4  Andrew Couch: https://youtube.com/c/AndrewCouch He covers a wide range of topics in R  RStudio YouTube page  https://leanpub.com/rprogramming  Meetups: https://www.meetup.com/es-ES/slc-rug/ they talk about interesting topics/things to do with R  Course: ""Data science with R"" on Edx by Prof Irizarry  ""The Analytic Edge"" course on Edx too by MITx.  Challenges:  Participate in #tidytuesday For machine learning, check out Sliced",https://youtube.com/c/AndrewCouch
215,2022-07-08 19:00:00, haanuel_NG," For books https://www.bigbookofr.com/ this hold almost every R book you need.  Learning content David Robinson's screen casts: https://www.rscreencasts.com/ You'll learn all the tidyverse you need to know 😅  For modelling: https://juliasilge.com/  Introductory course: https://youtu.be/Q5g6lYUn6Q4  Andrew Couch: https://youtube.com/c/AndrewCouch He covers a wide range of topics in R  RStudio YouTube page  https://leanpub.com/rprogramming  Meetups: https://www.meetup.com/es-ES/slc-rug/ they talk about interesting topics/things to do with R  Course: ""Data science with R"" on Edx by Prof Irizarry  ""The Analytic Edge"" course on Edx too by MITx.  Challenges:  Participate in #tidytuesday For machine learning, check out Sliced",https://leanpub.com/rprogramming
215,2022-07-08 19:00:00, haanuel_NG," For books https://www.bigbookofr.com/ this hold almost every R book you need.  Learning content David Robinson's screen casts: https://www.rscreencasts.com/ You'll learn all the tidyverse you need to know 😅  For modelling: https://juliasilge.com/  Introductory course: https://youtu.be/Q5g6lYUn6Q4  Andrew Couch: https://youtube.com/c/AndrewCouch He covers a wide range of topics in R  RStudio YouTube page  https://leanpub.com/rprogramming  Meetups: https://www.meetup.com/es-ES/slc-rug/ they talk about interesting topics/things to do with R  Course: ""Data science with R"" on Edx by Prof Irizarry  ""The Analytic Edge"" course on Edx too by MITx.  Challenges:  Participate in #tidytuesday For machine learning, check out Sliced",https://www.meetup.com/es-ES/slc-rug/
219,2022-07-22 17:55:00, haanuel_NG, https://www.cedricscherer.com/2019/05/17/the-evolution-of-a-ggplot-ep.-1/?s=08,https://www.cedricscherer.com/2019/05/17/the-evolution-of-a-ggplot-ep.-1/?s=08
229,2022-07-31 07:20:00, haanuel_NG, https://youtube.com/shorts/NoAwiv6aAaw?feature=share,https://youtube.com/shorts/NoAwiv6aAaw?feature=share
230,2022-07-31 07:34:00, haanuel_NG, https://youtube.com/shorts/9jlcRTn5Tgg?feature=share,https://youtube.com/shorts/9jlcRTn5Tgg?feature=share
231,2022-07-31 22:29:00, haanuel_NG, https://twitter.com/tanya_shapiro/status/1553746720533536768?t=s5zdRClotoN4zIzQ-FFJDA&s=19,https://twitter.com/tanya_shapiro/status/1553746720533536768?t=s5zdRClotoN4zIzQ-FFJDA&s=19
